player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
DeForest Buckner,10641,DI,OREGON,12,8,2,,0,1,264,0,0,73.6,79.8,73.3,60.9,86.7,77.9,6,26,0,0,,9.8,6,1,1,0.0,0,5,0,8,0,7,749,741,24,2,52,663,0,8,446,296,0,36,47,7,0,37,0,0,0,
Sheldon Rankins,10646,DI,LOUISVILLE,12,8,0,,0,1,210,1,0,77.1,90.1,54.4,69.9,92.9,73.4,6,24,0,2,,13.0,6,0,2,0.0,0,8,0,1,0,4,658,657,128,57,16,456,0,1,379,275,0,35,32,4,0,38,0,0,0,
Kenny Clark,10661,DI,UCLA,12,13,2,,0,0,324,1,0,77.2,84.6,74.7,61.1,91.1,87.8,2,15,0,0,,1.9,1,0,1,0.0,0,0,0,2,0,0,750,748,321,232,2,193,0,2,403,347,0,31,38,6,0,17,0,0,0,
Robert Nkemdiche,10663,DI,OLE MISS,12,8,1,,0,0,226,0,0,60.0,67.4,68.6,64.3,67.3,67.2,4,25,0,0,,14.7,5,0,1,0.0,0,1,0,2,0,0,600,598,0,339,40,219,0,2,307,293,0,13,21,1,0,30,0,0,0,
Vernon Butler,10664,DI,LA TECH,12,8,0,,0,0,208,1,0,63.4,68.6,50.9,56.8,77.8,72.7,2,13,0,0,,10.6,5,0,2,0.0,0,3,0,4,0,0,576,572,205,32,1,334,0,4,339,237,0,33,34,12,0,18,0,0,0,
Chris Jones,10671,DI,MISS STATE,12,4,2,,0,0,227,0,0,61.3,73.9,62.0,69.6,74.6,69.2,8,19,0,0,,9.1,2,0,1,0.0,0,4,0,0,0,3,411,410,17,215,91,87,0,1,275,133,1,16,16,0,0,31,0,0,0,
Austin Johnson,10677,DI,PENN STATE,12,8,3,,0,0,266,2,0,61.9,71.2,35.6,59.3,79.8,77.9,3,8,0,0,,2.3,1,0,3,0.0,0,2,0,1,0,2,559,558,49,485,1,23,0,1,312,245,0,24,34,6,0,13,0,0,0,
A'Shawn Robinson,10680,DI,ALABAMA,12,11,2,,1,1,103,0,0,63.5,75.7,44.7,59.9,83.5,76.1,2,12,0,0,,5.0,2,0,2,0.0,0,0,0,5,0,0,456,451,15,272,54,110,0,5,234,222,0,18,27,2,0,14,0,0,0,
Jarran Reed,10683,DI,ALABAMA,12,10,5,,0,0,103,0,0,53.6,74.9,63.1,57.2,87.4,55.3,0,6,0,0,,16.2,6,0,1,0.0,0,0,0,1,0,0,452,451,48,268,23,112,0,1,232,220,0,13,21,3,0,6,0,0,0,
Adam Gotsis,10697,DI,GA TECH,12,2,2,0.0,0,0,176,0,0,59.3,63.4,85.4,60.2,63.5,76.7,2,16,0,1,,4.0,1,0,0,0.0,0,2,0,0,0,2,686,686,0,396,48,242,0,0,356,328,0,23,22,4,1,20,0,0,0,
Maliek Collins,10701,DI,NEBRASKA,12,6,0,,0,0,238,0,0,60.0,67.2,72.8,65.5,65.7,83.0,4,27,0,0,,7.1,2,0,1,0.0,0,6,0,1,0,0,792,791,17,681,21,72,0,1,422,370,0,22,20,6,0,37,0,0,0,
Jonathan Bullard,10706,DI,FLORIDA,11,10,2,,1,0,163,0,0,67.7,71.8,67.2,54.9,80.7,78.8,9,5,0,0,,6.8,3,0,1,0.0,0,2,0,2,0,1,589,587,5,154,56,372,0,2,324,264,0,23,31,5,0,16,0,0,0,
Adolphus Washington,10714,DI,OHIO STATE,12,5,1,,0,1,260,0,0,58.3,77.2,38.0,66.2,83.6,48.9,4,11,0,0,,25.0,11,0,3,0.0,0,6,0,3,0,2,607,604,22,555,1,26,0,3,312,293,0,27,28,4,0,21,0,0,0,
Vincent Valentine,10730,DI,NEBRASKA,12,11,2,,0,1,238,0,0,57.8,74.7,50.8,61.9,82.0,60.7,2,7,0,0,,11.4,4,0,2,0.0,0,3,0,0,0,0,535,535,13,488,2,32,0,0,257,278,0,18,20,3,0,12,0,0,0,
Charles Tapper,10735,DI,OKLAHOMA,12,1,2,100.0,0,1,261,1,0,62.9,62.1,26.8,59.9,66.5,53.8,1,26,0,0,29.0,18.5,5,0,4,118.8,1,1,0,14,0,12,634,620,1,2,58,559,0,14,387,235,0,18,21,5,1,28,0,29,18,29.0
Sheldon Day,10737,DI,NOTRE DAME,10,2,1,66.7,0,0,258,0,0,59.9,66.4,37.2,66.5,67.1,67.9,6,15,0,0,40.0,10.8,4,1,3,109.7,2,1,0,5,0,18,577,572,11,282,105,174,0,5,301,258,0,24,31,6,3,22,0,48,31,24.0
Hassan Ridgeway,10750,DI,TEXAS,12,7,1,,0,0,311,0,0,60.3,75.6,68.9,74.4,72.7,68.1,2,6,0,0,,11.6,5,0,1,0.0,0,6,0,7,0,1,527,520,223,272,0,25,0,7,271,255,0,27,31,2,0,14,0,0,0,
Andrew Billings,10756,DI,BAYLOR,12,5,0,100.0,1,1,118,0,0,49.1,79.5,19.3,85.3,80.7,78.1,7,34,0,0,36.0,14.7,5,0,5,118.8,1,2,0,0,0,20,653,653,110,500,0,43,0,0,352,281,0,22,24,7,1,43,0,36,36,36.0
Willie Henry,10766,DI,MICHIGAN,10,1,0,,0,0,222,0,0,65.1,68.6,82.8,61.7,63.6,80.1,2,8,1,1,,0.0,0,0,0,0.0,0,2,0,4,0,0,305,301,0,252,37,12,0,4,154,151,0,8,13,2,0,12,0,0,0,
Quinton Jefferson,10781,DI,MARYLAND,3,2,1,,0,0,215,0,0,59.0,73.0,36.8,69.5,74.1,65.0,3,11,0,0,,22.2,2,0,1,0.0,0,1,0,0,0,2,195,195,4,0,51,140,0,0,102,91,0,5,5,1,0,15,0,0,0,
Anthony Zettel,10836,DI,PENN STATE,12,8,3,0.0,0,1,266,1,0,73.9,91.4,48.6,86.2,87.0,60.0,2,20,1,3,,14.3,5,0,2,0.0,0,10,0,2,0,5,561,559,41,471,8,39,0,2,309,247,0,27,22,8,1,32,0,0,0,
Malik McDowell,11790,DI,MICH STATE,12,2,0,,0,0,223,0,0,,68.6,13.9,61.3,76.5,66.8,1,7,0,0,,8.3,1,0,2,0.0,0,1,0,0,0,0,204,204,7,194,0,3,0,0,116,88,0,7,9,2,0,9,0,0,0,
Dalvin Tomlinson,11810,DI,ALABAMA,12,3,0,,0,0,103,0,0,61.0,74.1,81.6,62.0,80.2,81.0,0,9,0,0,,0.0,0,0,0,0.0,0,1,0,1,0,0,248,247,3,171,22,51,0,1,156,92,0,10,13,3,0,10,0,0,0,
Chris Wormley,11829,DI,MICHIGAN,12,3,0,,1,0,222,0,0,61.8,73.2,51.9,70.8,71.2,82.3,2,11,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,273,273,0,248,11,14,0,0,137,136,0,17,20,3,0,15,0,0,0,
Eddie Vanderdoes,11843,DI,UCLA,12,9,0,,0,0,324,0,0,61.1,72.2,67.3,56.8,80.8,79.9,3,13,0,0,,5.0,2,0,1,0.0,0,2,0,1,0,0,563,562,2,167,13,380,0,1,298,265,0,25,29,2,0,18,0,0,0,
Montravius Adams,11848,DI,AUBURN,12,8,1,,0,0,115,1,0,50.2,64.6,3.8,72.3,65.2,63.0,5,25,0,1,,13.5,5,0,6,0.0,0,4,0,0,0,4,503,503,51,204,2,246,0,0,300,199,0,19,24,3,0,34,0,0,0,
Nazair Jones,11857,DI,N CAROLINA,12,7,4,,0,1,245,0,0,72.7,78.1,58.7,68.4,75.4,69.3,2,7,0,1,,12.1,4,0,1,0.0,0,4,0,0,0,1,370,370,28,115,8,219,0,0,191,178,0,15,22,5,0,13,0,0,0,
Jaleel Johnson,11864,DI,IOWA,12,1,0,,0,0,192,0,0,,64.3,42.6,63.2,65.1,75.9,1,3,0,0,,16.7,1,0,1,0.0,0,1,0,1,0,0,209,208,0,208,0,0,0,1,90,119,0,5,4,0,0,5,0,0,0,
Ryan Glasgow,11893,DI,MICHIGAN,12,6,0,,0,1,222,1,0,48.6,74.4,83.9,55.8,85.9,75.8,1,6,0,0,,10.7,3,0,0,0.0,0,0,0,1,0,6,411,410,40,362,2,6,0,1,206,199,0,12,19,4,0,7,0,0,0,
Carlos Watkins,11897,DI,CLEMSON,10,3,0,,0,0,140,0,0,59.3,68.5,78.7,61.3,71.7,77.0,2,3,0,0,,0.0,0,0,0,0.0,0,1,0,2,0,1,124,122,2,68,0,52,0,2,64,59,0,2,3,2,0,6,0,0,0,
Davon Godchaux,11934,DI,LSU,12,4,0,,1,1,211,0,0,60.0,54.6,8.7,54.9,61.8,54.5,2,4,0,0,,18.5,5,0,4,0.0,0,0,0,0,0,0,419,419,42,272,0,105,0,0,203,216,0,10,18,3,0,6,0,0,0,
Caleb Brantley,11939,DI,FLORIDA,11,5,0,,0,1,163,1,0,57.6,82.7,49.7,70.2,88.6,71.7,2,7,0,0,,10.0,2,0,1,0.0,0,0,0,0,0,2,236,236,93,115,2,26,0,0,113,121,0,12,13,4,0,9,0,0,0,
Tanzel Smart,11944,DI,TULANE,12,10,1,100.0,0,1,319,0,0,69.8,71.0,31.4,66.1,71.8,73.7,7,13,0,0,8.0,13.6,6,0,4,139.6,1,2,0,0,0,2,708,708,90,479,11,128,0,0,378,328,0,21,28,3,1,22,1,8,5,8.0
Vincent Taylor,11949,DI,OKLA STATE,10,2,0,,0,0,262,0,0,,70.0,79.4,62.5,70.8,56.4,0,2,0,0,,14.3,2,0,0,0.0,0,0,0,1,0,0,129,128,6,117,0,5,0,1,57,72,0,6,10,1,0,2,0,0,0,
Elijah Qualls,11969,DI,WASHINGTON,12,2,0,,0,0,340,0,0,70.2,68.1,35.9,63.1,69.5,80.0,1,7,0,0,,7.7,1,0,1,0.0,0,0,0,1,0,0,167,166,76,3,1,86,0,1,99,68,0,6,10,3,0,8,0,0,0,
Stevie Tu'ikolovatu,11978,DI,UTAH,9,1,0,,0,0,328,0,0,,67.5,78.5,58.3,72.4,76.1,0,2,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,99,99,14,62,0,23,0,0,59,40,0,4,4,1,0,3,0,0,0,
Joey Ivie,11984,DI,FLORIDA,11,8,0,,0,0,163,0,0,60.0,63.5,20.4,56.4,70.3,82.2,1,3,0,0,,5.3,1,0,2,0.0,0,1,0,0,0,0,248,248,0,111,9,128,0,0,116,132,0,10,10,1,0,5,0,0,0,
Treyvon Hester,11999,DI,TOLEDO,12,9,2,,0,0,316,1,0,70.8,75.1,32.1,60.4,84.3,84.2,4,20,0,0,,6.1,3,0,4,0.0,0,1,0,0,0,0,742,742,201,19,17,505,0,0,455,287,0,29,37,6,0,25,0,0,0,
Cameron Smith,19245,DI,SMU,11,1,0,,0,0,287,0,0,60.5,42.9,78.9,49.3,41.4,29.9,0,1,0,0,,37.5,3,0,1,0.0,0,0,0,0,0,4,163,163,0,1,14,148,0,0,67,92,0,2,4,0,0,1,0,0,0,
Isaiah Johnson,22098,DI,SYRACUSE,12,0,0,,0,1,304,0,0,58.3,54.6,79.9,58.1,53.1,76.6,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,2,144,144,29,72,5,38,0,0,59,83,0,4,5,1,0,1,0,0,0,
Will Dissly,30762,DI,WASHINGTON,6,1,0,,0,0,340,0,0,,64.4,77.5,56.6,70.6,75.1,0,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,57,57,0,0,34,23,0,0,37,20,0,2,2,0,0,1,0,0,0,
Cortez Broughton,38524,DI,CINCINNATI,4,0,0,,0,0,138,0,0,,57.0,74.7,55.8,58.2,71.9,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,38,38,0,34,0,4,0,0,15,23,0,1,2,0,0,0,0,0,0,
Folorunso Fatukasi,38558,DI,UCONN,12,10,0,,0,0,146,0,0,63.8,81.8,64.3,63.4,89.2,74.7,2,18,0,0,,5.7,2,0,1,0.0,0,0,0,0,0,0,468,468,6,182,88,192,0,0,232,236,0,19,23,3,0,20,0,0,0,
Jullian Taylor,48684,DI,TEMPLE,4,0,0,,0,0,306,0,0,,81.6,74.0,66.3,79.6,74.0,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,22,22,0,9,3,10,0,0,5,17,0,3,2,1,0,1,0,0,0,
Harrison Phillips,48690,DI,STANFORD,6,1,0,,0,0,300,0,0,60.2,52.5,80.5,54.6,51.3,62.3,0,0,0,0,,12.5,1,0,0,0.0,0,1,0,0,0,1,120,120,58,6,0,56,0,0,58,61,0,3,6,0,0,1,0,0,0,
Deadrin Senat,48815,DI,USF,12,5,0,,0,0,327,0,0,68.9,71.4,55.6,59.1,74.8,59.8,3,5,0,0,,15.8,3,1,1,0.0,0,0,0,3,0,0,293,290,168,9,0,113,0,3,134,159,0,10,11,1,0,8,0,0,0,
Justin Jones,48940,DI,NC STATE,9,4,0,,0,0,248,0,0,60.0,55.8,22.6,57.2,61.5,78.5,0,3,0,0,,10.0,1,0,1,0.0,0,0,0,0,0,0,119,119,15,60,0,44,0,0,55,64,0,4,5,0,0,3,0,0,0,
Andrew Brown,49636,DI,VIRGINIA,6,1,0,,0,0,335,0,0,,59.3,4.0,59.1,63.1,74.0,0,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,71,71,8,43,1,19,0,0,22,49,0,2,2,0,0,0,0,0,0,
B.J. Hill,49894,DI,NC STATE,11,5,2,,1,0,248,0,0,63.2,63.0,62.9,59.5,63.9,79.2,0,7,0,0,,6.1,2,0,1,0.0,0,3,0,0,0,1,423,423,89,207,0,127,0,0,184,238,0,20,26,4,0,10,0,0,0,
Sebastian Joseph-Day,49935,DI,RUTGERS,11,1,0,,0,0,278,0,0,,52.0,78.2,57.5,49.7,73.2,0,2,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,121,121,0,7,4,110,0,0,50,71,0,1,1,0,0,2,0,0,0,
Derrick Nnadi,49970,DI,FLORIDA ST,8,2,1,,0,0,167,0,0,60.0,66.2,10.3,65.3,65.1,78.1,1,2,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,87,87,4,17,0,66,0,0,35,52,0,4,6,1,0,3,0,0,0,
Justin Lawler,50592,DI,SMU,12,3,0,,0,0,287,0,0,63.4,65.8,81.3,57.4,66.5,60.0,1,5,0,0,,14.3,3,0,0,0.0,0,0,0,0,0,0,184,184,0,0,15,169,0,0,84,100,0,7,15,0,0,6,0,0,0,
DeForest Buckner,10641,DI,OREGON,12,10,5,100.0,1,0,264,1,0,63.6,86.9,63.5,84.9,81.4,74.4,15,37,0,0,16.0,10.3,7,0,2,158.3,1,11,0,3,0,4,839,836,23,258,113,442,0,3,503,332,0,43,51,6,1,63,1,16,1,16.0
Sheldon Rankins,10646,DI,LOUISVILLE,12,3,1,0.0,0,0,210,1,1,66.3,84.4,85.8,74.2,84.1,78.8,8,29,0,0,,8.7,4,0,1,39.6,0,6,0,1,0,7,666,665,56,359,72,178,0,1,336,323,0,38,39,9,2,43,0,0,0,
Kenny Clark,10661,DI,UCLA,12,9,3,,0,0,324,0,0,76.9,80.0,78.4,75.0,74.3,72.1,3,29,0,0,,13.3,8,0,1,0.0,0,6,0,48,0,2,829,781,370,405,1,5,0,48,437,390,0,39,43,5,0,38,0,0,0,
Robert Nkemdiche,10663,DI,OLE MISS,11,3,2,,1,0,226,0,0,65.9,79.7,36.0,80.7,73.2,82.4,6,27,0,0,,0.0,0,0,3,0.0,0,4,0,3,0,1,581,578,23,417,49,89,0,3,347,233,0,20,20,4,0,37,0,0,0,
Vernon Butler,10664,DI,LA TECH,12,11,1,,1,0,208,1,0,60.9,83.8,19.5,73.2,90.3,78.6,9,25,0,0,,4.3,2,0,5,0.0,0,2,0,9,0,0,659,650,194,402,1,53,0,9,378,281,0,30,34,7,0,36,0,0,0,
Chris Jones,10671,DI,MISS STATE,12,5,4,0.0,0,0,227,0,0,55.6,88.8,69.2,90.7,78.6,84.2,12,26,0,0,,16.1,5,0,1,39.6,0,3,0,6,0,3,549,542,67,374,64,37,0,7,301,245,1,19,21,3,1,41,0,0,0,
Austin Johnson,10677,DI,PENN STATE,12,16,2,,1,1,266,1,1,75.3,86.1,75.2,65.5,90.3,81.2,2,12,0,0,,10.0,6,0,1,0.0,0,6,0,0,0,3,629,629,318,301,0,10,0,0,316,310,0,33,38,3,0,20,0,0,0,
A'Shawn Robinson,10680,DI,ALABAMA,12,5,3,,0,0,103,1,0,61.0,84.0,85.1,65.5,90.8,84.4,2,14,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,0,463,463,52,294,5,112,0,0,277,186,0,24,26,4,0,18,0,0,0,
Jarran Reed,10683,DI,ALABAMA,12,8,4,,0,0,103,1,0,,91.2,62.7,71.7,93.7,80.4,1,14,0,0,,2.6,1,0,1,0.0,0,2,0,1,0,0,420,419,84,263,8,64,0,1,209,211,0,28,30,2,0,17,0,0,0,
Adam Gotsis,10697,DI,GA TECH,9,5,0,,0,0,176,2,1,63.1,74.2,36.4,82.1,66.5,62.0,12,9,0,0,,13.8,4,0,2,0.0,0,3,0,0,0,3,364,364,22,319,11,12,0,0,181,180,0,18,20,2,0,24,0,0,0,
Maliek Collins,10701,DI,NEBRASKA,12,6,0,100.0,0,1,238,0,0,61.9,83.2,18.3,74.9,89.7,72.4,8,32,0,0,3.0,11.1,3,0,5,79.2,1,3,0,21,0,1,706,685,48,622,8,7,0,21,455,250,0,17,18,2,1,43,0,3,5,3.0
Bronson Kaufusi,10704,DI,BYU,12,5,1,100.0,0,2,128,1,0,61.7,81.5,70.6,83.0,74.8,71.6,13,31,0,1,21.0,13.7,7,0,1,79.2,3,9,0,4,0,27,613,609,2,60,253,294,0,4,337,249,0,40,39,7,3,53,0,42,14,14.0
Jonathan Bullard,10706,DI,FLORIDA,12,9,1,,0,0,163,0,0,63.5,91.3,50.9,71.7,94.6,87.5,6,16,0,0,,2.0,1,0,2,0.0,0,6,0,0,0,0,553,553,15,398,60,80,0,0,309,244,0,36,41,12,0,28,0,0,0,
Adolphus Washington,10714,DI,OHIO STATE,12,9,1,,0,1,260,1,0,68.7,88.1,72.8,89.5,75.0,78.7,8,35,1,1,,12.0,6,0,1,0.0,0,5,0,0,0,0,732,732,57,584,1,90,0,0,398,334,0,28,35,4,0,48,0,0,0,
Vincent Valentine,10730,DI,NEBRASKA,9,2,0,,0,0,238,0,0,62.0,70.7,84.0,66.6,69.5,78.2,3,9,0,0,,0.0,0,0,0,0.0,0,4,0,1,0,1,367,366,18,348,0,0,0,1,229,137,0,8,4,2,0,16,0,0,0,
Charles Tapper,10735,DI,OKLAHOMA,12,11,5,,0,4,261,1,0,65.8,77.3,69.3,70.0,76.9,73.9,1,24,0,0,,13.0,6,0,2,0.0,0,7,0,0,0,2,648,648,6,120,162,360,0,0,349,297,0,27,29,3,0,32,0,0,0,
Sheldon Day,10737,DI,NOTRE DAME,12,3,2,,0,1,258,0,0,57.5,86.5,44.8,84.0,86.2,72.4,9,32,0,0,,16.7,7,0,3,0.0,0,4,0,4,0,20,715,711,12,329,94,276,0,4,337,358,0,30,32,8,0,45,0,0,0,
Hassan Ridgeway,10750,DI,TEXAS,11,7,0,,0,0,311,2,1,66.3,84.3,84.3,76.1,80.6,85.2,8,18,0,0,,0.0,0,0,0,0.0,0,4,0,2,0,0,452,450,64,224,25,137,0,2,238,214,0,22,27,5,0,30,0,0,0,
Andrew Billings,10756,DI,BAYLOR,11,4,0,,0,1,118,0,0,52.2,80.7,72.4,75.6,85.3,84.4,3,21,0,0,,7.9,3,0,1,0.0,0,5,0,0,0,14,680,680,294,385,0,1,0,0,349,317,0,31,31,7,0,29,0,0,0,
Willie Henry,10766,DI,MICHIGAN,12,8,2,,1,0,222,0,0,62.4,73.4,0.0,74.9,76.4,77.3,5,21,0,0,,18.8,6,0,9,0.0,0,6,0,0,0,0,547,547,50,311,81,105,0,0,293,254,0,21,18,3,0,32,0,0,0,
Quinton Jefferson,10781,DI,MARYLAND,12,4,0,,0,2,215,1,0,60.3,77.4,72.7,73.2,76.4,64.2,5,15,0,1,,12.8,5,0,1,0.0,0,6,0,1,0,3,720,719,62,615,0,42,0,1,375,342,0,29,30,4,0,26,0,0,0,
Anthony Zettel,10836,DI,PENN STATE,12,5,5,,1,0,266,1,0,65.2,73.1,54.2,75.1,67.3,79.2,3,25,0,0,,9.8,4,0,2,0.0,0,1,0,0,0,2,589,589,32,467,51,39,0,0,291,296,0,30,32,9,0,29,0,0,0,
Solomon Thomas,11758,DI,STANFORD,12,7,0,,0,0,300,1,0,62.9,75.3,52.8,64.5,80.6,76.6,5,14,0,0,,12.5,4,0,2,0.0,0,2,0,0,0,1,541,541,208,275,22,36,0,0,308,232,0,19,21,6,0,21,0,0,0,
Jonathan Allen,11772,DI,ALABAMA,12,5,3,,0,1,103,0,0,,88.0,83.9,78.6,88.3,83.9,4,13,0,0,,6.3,1,0,0,0.0,0,10,0,2,0,0,312,310,3,84,135,88,0,2,197,115,0,16,10,1,0,27,0,0,0,
T.J. Watt,11785,DI,WISCONSIN,11,2,3,33.3,0,0,349,0,0,67.0,71.6,82.7,67.7,68.5,77.7,7,5,0,0,4.0,0.0,0,1,0,42.4,1,0,0,10,0,9,148,136,12,49,49,26,0,12,103,36,2,2,3,1,3,12,0,4,2,4.0
Malik McDowell,11790,DI,MICH STATE,12,6,0,,0,1,223,0,0,68.2,78.5,54.7,81.8,71.7,82.5,3,23,1,1,,15.2,5,0,2,0.0,0,4,0,1,0,2,536,535,230,301,0,4,0,1,291,243,0,19,22,7,0,30,0,0,0,
Dalvin Tomlinson,11810,DI,ALABAMA,12,10,5,,0,0,103,0,0,64.7,77.5,83.2,68.2,77.8,73.8,3,9,0,0,,9.1,2,0,0,0.0,0,1,0,1,0,0,338,337,26,231,14,66,0,1,210,128,0,9,10,0,0,13,0,0,0,
Larry Ogunjobi,11820,DI,CHARLOTTE,12,9,1,,1,0,136,0,0,72.6,76.6,21.4,65.9,83.8,75.6,2,20,0,0,,13.6,8,0,5,0.0,0,3,0,0,0,3,652,652,268,366,0,18,0,0,353,296,0,35,42,8,0,25,0,0,0,
Chris Wormley,11829,DI,MICHIGAN,12,6,1,,0,0,222,0,0,60.0,80.4,70.8,77.4,77.6,83.2,6,30,0,0,,5.7,2,0,1,0.0,0,6,0,1,0,1,567,566,6,70,335,155,0,1,284,282,0,30,27,5,0,42,0,0,0,
Eddie Vanderdoes,11843,DI,UCLA,1,1,0,,0,0,324,0,0,,91.5,74.9,75.7,90.8,76.7,0,3,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,30,30,0,24,2,4,0,0,13,17,0,6,6,1,0,3,0,0,0,
Montravius Adams,11848,DI,AUBURN,12,8,0,,0,3,115,0,0,61.7,68.7,73.9,64.3,69.2,72.8,2,9,0,0,,10.3,4,0,1,0.0,0,2,0,1,0,3,699,698,241,425,12,20,0,1,371,325,0,19,27,1,0,13,0,0,0,
Nazair Jones,11857,DI,N CAROLINA,9,5,3,,0,1,245,2,0,63.9,82.6,83.2,69.6,82.8,68.0,2,9,0,0,,7.9,3,0,1,0.0,0,0,0,0,0,0,358,358,12,338,0,8,0,0,163,195,0,21,30,3,0,11,0,0,0,
Jaleel Johnson,11864,DI,IOWA,12,9,0,,0,0,192,1,0,67.6,74.6,43.8,69.9,75.6,83.1,5,19,0,0,,5.7,2,0,4,0.0,0,5,0,0,0,1,657,657,209,443,0,5,0,0,367,289,0,22,24,3,0,29,0,0,0,
Ryan Glasgow,11893,DI,MICHIGAN,9,5,0,,0,0,222,0,0,60.9,85.4,85.7,75.3,85.2,73.2,4,12,0,0,,4.5,1,0,0,0.0,0,1,0,0,0,0,327,327,146,175,0,6,0,0,179,148,0,14,16,4,0,17,0,0,0,
Carlos Watkins,11897,DI,CLEMSON,12,4,1,,0,0,140,0,0,75.3,67.2,64.5,59.7,68.3,81.6,1,11,1,1,,0.0,0,0,2,0.0,0,3,0,6,0,4,426,420,93,306,3,18,0,6,240,182,0,20,18,4,0,15,0,0,0,
Davon Godchaux,11934,DI,LSU,11,8,1,,0,0,211,1,0,60.5,71.7,50.6,80.0,61.8,73.7,6,28,0,0,,6.5,2,0,3,0.0,0,4,0,1,0,0,544,543,37,388,7,111,0,1,321,223,0,18,21,2,0,38,0,0,0,
Caleb Brantley,11939,DI,FLORIDA,11,4,0,0.0,0,0,163,0,0,58.4,74.1,0.0,77.6,77.2,76.3,3,13,0,0,,16.0,4,1,6,39.6,0,4,0,1,0,0,340,339,105,228,1,5,0,1,196,144,0,19,17,3,1,20,0,0,0,
Tanzel Smart,11944,DI,TULANE,12,12,1,,0,1,319,1,0,64.9,77.6,47.6,66.5,81.1,69.8,5,12,0,0,,9.1,5,0,3,0.0,0,3,0,2,0,1,747,745,110,616,3,16,0,2,322,424,0,33,38,10,0,20,0,0,0,
Vincent Taylor,11949,DI,OKLA STATE,12,12,0,,0,0,262,1,0,58.0,70.3,36.5,66.4,72.9,75.2,1,15,0,0,,13.7,7,0,3,0.0,0,7,0,39,0,5,572,533,172,349,9,3,0,39,287,280,0,32,32,4,0,23,0,0,0,
D.J. Jones,11953,DI,OLE MISS,12,10,0,,0,1,226,0,0,68.5,85.1,85.7,76.9,82.7,83.9,4,16,0,0,,0.0,0,0,0,0.0,0,3,0,1,0,1,446,445,118,318,0,9,0,1,270,175,0,20,22,1,0,23,0,0,0,
Jeremiah Ledbetter,11960,DI,ARKANSAS,12,10,1,,0,0,111,0,0,65.8,66.0,39.5,62.2,68.1,84.4,8,7,0,0,,6.5,3,0,3,0.0,0,3,0,10,0,14,563,553,10,119,392,32,0,10,324,225,0,22,33,6,0,18,0,0,0,
Elijah Qualls,11969,DI,WASHINGTON,9,3,0,100.0,0,0,340,0,0,58.2,69.3,85.3,64.9,69.6,55.4,1,12,0,0,0.0,17.4,4,0,0,79.2,1,4,0,1,0,1,422,421,125,270,9,17,0,1,219,202,0,11,16,0,1,17,0,0,3,0.0
Stevie Tu'ikolovatu,11978,DI,UTAH,12,6,1,,0,0,328,3,1,61.0,74.8,60.4,63.8,80.9,49.6,0,10,0,0,,18.5,5,0,1,0.0,0,2,0,0,0,4,376,376,63,285,0,28,0,0,210,162,0,14,16,3,0,12,0,0,0,
Joey Ivie,11984,DI,FLORIDA,8,6,0,,0,0,163,0,0,60.0,78.8,83.1,78.9,71.7,71.9,5,6,0,0,,14.3,3,0,0,0.0,0,2,0,0,0,0,220,220,58,154,2,6,0,0,125,95,0,11,12,1,0,13,0,0,0,
Treyvon Hester,11999,DI,TOLEDO,11,4,0,,0,1,316,0,0,68.0,73.7,86.6,70.5,70.4,58.7,7,17,0,0,,10.3,3,0,0,0.0,0,3,0,1,0,3,607,606,123,469,2,12,0,1,348,256,0,20,22,5,0,27,0,0,0,
Jordan Carrell,12001,DI,COLORADO,13,17,0,,0,3,143,1,0,60.7,61.5,87.2,59.9,60.2,54.7,7,10,0,0,,16.7,9,0,0,0.0,0,1,0,6,0,2,813,807,28,409,15,355,0,6,422,389,0,21,28,6,0,18,0,0,0,
