player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Joey Bosa,10637,ED,OHIO STATE,12,5,0,50.0,0,3,260,0,0,69.1,91.1,10.2,92.1,80.1,76.6,14,34,0,0,12.0,20.0,7,0,7,68.8,1,13,0,4,0,4,742,738,0,5,56,677,0,4,409,329,0,32,23,6,2,61,0,12,6,12.0
Leonard Floyd,10643,ED,GEORGIA,12,13,0,90.0,0,3,173,1,0,63.9,75.0,0.0,84.1,73.1,82.2,5,13,0,0,38.0,13.5,7,0,7,105.0,9,7,0,300,1,98,628,301,0,3,209,89,1,327,195,335,25,27,32,3,10,25,0,92,73,10.2
Shaq Lawson,10653,ED,CLEMSON,12,10,0,,0,0,140,0,0,63.2,76.6,83.1,67.3,78.6,82.9,2,10,0,0,,3.3,1,0,0,0.0,0,3,0,35,0,7,288,253,0,0,80,173,0,35,146,135,0,18,19,8,0,15,0,0,0,
Emmanuel Ogbah,10666,ED,OKLA STATE,12,9,4,,0,1,262,0,0,75.2,69.9,69.8,70.4,63.3,69.0,1,17,0,0,,7.7,3,1,1,0.0,0,11,0,15,0,8,657,642,30,26,62,524,0,15,364,285,0,33,27,6,0,29,0,0,0,
Kevin Dodd,10667,ED,CLEMSON,8,1,0,,0,0,140,0,0,60.0,76.1,76.3,69.9,74.0,64.8,0,6,0,0,,27.3,3,0,0,0.0,0,0,0,1,0,1,85,84,0,1,17,66,0,1,40,44,0,6,7,3,0,6,0,0,0,
Kamalei Correa,10676,ED,BOISE ST,12,6,0,92.9,0,0,120,0,0,68.9,77.0,72.6,78.7,71.5,68.4,8,21,0,0,18.0,7.9,3,0,1,109.5,13,9,0,88,4,134,628,520,0,0,321,199,0,108,217,277,16,28,29,8,14,38,1,64,70,4.9
Jihad Ward,10678,ED,ILLINOIS,12,8,0,100.0,0,1,187,3,0,63.8,72.6,57.4,60.7,77.2,70.5,4,15,0,0,-6.0,10.2,5,0,2,79.2,1,4,0,0,0,3,741,741,12,8,133,588,0,0,329,409,0,29,36,4,1,23,0,-6,0,-6.0
Carl Nassib,10699,ED,PENN STATE,12,5,0,50.0,0,0,266,0,0,66.3,69.8,11.3,61.1,73.3,81.6,1,4,0,0,3.0,6.7,1,1,2,56.3,1,2,0,1,0,7,194,193,0,0,21,172,0,1,100,87,0,7,9,1,2,7,0,3,4,3.0
Yannick Ngakoue,10703,ED,MARYLAND,12,3,0,83.3,0,0,215,0,0,55.5,62.0,78.6,61.7,61.9,81.2,9,25,0,0,21.0,3.8,1,1,1,106.3,5,5,0,74,0,59,792,704,0,0,625,79,0,88,379,354,14,20,22,7,6,39,0,57,47,11.4
Bronson Kaufusi,10704,ED,BYU,10,6,3,77.8,0,0,128,1,0,69.8,73.5,71.9,76.4,66.7,76.0,8,23,0,0,28.0,15.0,6,0,1,100.0,7,5,0,9,4,117,560,534,0,0,376,158,0,26,216,227,13,24,28,5,9,36,0,72,22,10.3
Shilique Calhoun,10709,ED,MICH STATE,12,2,0,,1,0,223,1,0,63.1,86.1,16.0,83.6,85.0,54.2,20,35,0,0,,23.5,8,0,5,0.0,0,6,0,0,0,6,637,637,0,1,112,524,0,0,386,245,0,26,24,6,0,61,0,0,0,
Jordan Jenkins,10717,ED,GEORGIA,12,12,0,,0,1,173,2,0,68.9,81.4,87.8,78.8,74.7,83.5,13,13,0,0,,7.1,4,1,0,0.0,0,5,0,41,0,37,699,655,0,10,358,287,0,44,296,366,3,31,40,4,0,31,0,0,0,
Kyler Fackrell,10722,ED,UTAH ST,1,0,0,100.0,0,0,329,0,0,64.7,63.0,69.9,56.7,61.6,76.0,0,2,0,0,8.0,33.3,1,0,0,85.4,2,0,0,26,0,10,29,3,0,0,3,0,0,26,8,11,0,1,2,0,2,2,0,9,11,4.5
Joe Schobert,10733,ED,WISCONSIN,12,11,5,62.5,0,2,349,1,0,71.1,80.7,90.3,90.1,76.0,77.9,6,26,0,0,35.0,9.1,6,3,0,87.0,10,4,0,95,1,211,655,530,0,0,530,0,0,125,131,313,29,34,49,5,16,36,0,126,112,12.6
Dean Lowry,10771,ED,NWESTERN,12,7,8,100.0,0,0,256,0,0,72.6,71.9,41.0,64.9,72.1,71.9,4,15,0,0,5.0,7.9,3,0,3,87.5,1,4,0,1,0,7,722,721,44,142,36,499,0,1,363,352,0,25,28,3,1,23,0,5,7,5.0
Devante Bond,10817,ED,OKLAHOMA,10,1,0,80.0,0,0,261,0,0,64.7,68.5,87.4,61.5,70.7,57.1,1,2,0,0,19.0,15.0,3,0,0,92.5,4,0,0,11,0,81,235,211,0,0,211,0,0,24,40,114,13,11,16,2,5,3,0,31,18,7.8
Cory James,10828,ED,COLO STATE,12,8,0,0.0,1,1,144,0,0,66.4,73.1,23.3,78.3,68.7,76.9,5,16,0,0,,12.2,5,0,4,39.6,0,8,0,236,1,78,653,410,0,0,384,26,0,243,250,325,6,23,28,2,2,29,0,0,0,
Dadi Nicolas,10837,ED,VA TECH,12,7,0,66.7,0,1,337,1,0,62.3,65.7,39.0,80.8,53.3,54.7,11,33,0,0,22.0,22.0,13,1,3,148.6,2,9,0,114,0,60,738,624,0,2,174,448,0,114,332,346,0,38,39,9,3,53,1,37,21,18.5
Aaron Wallace,10856,ED,UCLA,12,4,1,100.0,0,0,324,0,0,73.8,71.6,82.7,74.5,59.6,71.3,2,10,0,0,13.0,7.1,1,0,0,102.8,3,1,0,39,0,29,196,154,0,0,117,37,0,42,77,90,3,7,9,0,3,13,0,26,28,8.7
Stephen Weatherly,10861,ED,VANDERBILT,12,11,1,92.3,0,0,333,0,0,60.4,71.7,72.8,65.4,78.0,75.1,4,17,0,0,16.0,7.8,4,0,1,92.6,12,3,0,111,0,144,614,458,0,1,437,20,0,156,153,317,45,25,36,8,13,24,0,81,98,6.8
Alex McCalister,10874,ED,FLORIDA,11,2,0,0.0,0,1,163,0,0,89.5,76.4,38.6,65.3,74.8,66.3,1,6,0,0,,18.8,3,0,1,39.6,0,5,0,70,0,17,235,159,0,0,38,121,0,76,117,101,6,11,11,3,1,12,0,0,0,
Myles Garrett,11756,ED,TEXAS A&M,11,13,0,100.0,0,0,312,0,0,72.6,91.0,50.2,92.9,69.0,64.7,8,44,0,0,13.0,13.6,6,0,2,118.8,1,10,0,28,0,5,585,557,0,14,125,418,0,28,305,275,0,26,25,2,1,62,0,13,11,13.0
Haason Reddick,11768,ED,TEMPLE,9,3,0,0.0,0,0,306,0,0,57.3,70.7,23.9,62.7,79.6,70.2,2,9,0,0,,8.0,2,0,2,39.6,0,1,0,9,1,15,275,259,0,1,126,132,0,16,131,129,6,15,20,6,1,12,0,0,0,
Derek Barnett,11769,ED,TENNESSEE,12,12,0,100.0,1,0,307,1,0,63.6,80.2,56.8,68.8,84.6,80.6,9,23,0,0,5.0,9.7,6,0,2,83.3,2,11,0,21,0,7,639,618,0,0,151,467,0,21,317,315,0,41,44,11,2,43,0,8,10,4.0
Jonathan Allen,11772,ED,ALABAMA,12,6,1,,0,0,103,0,0,64.0,77.9,83.1,73.6,73.4,72.7,8,22,0,0,,7.7,2,0,0,0.0,0,6,0,2,0,0,427,424,9,131,41,243,0,3,278,149,1,18,18,5,0,36,0,0,0,
Charles Harris,11777,ED,MISSOURI,12,3,1,0.0,0,1,229,0,0,67.9,71.9,82.2,68.6,64.2,77.2,5,8,0,0,,8.7,2,0,0,39.6,0,3,0,3,0,4,298,295,0,0,2,293,0,3,153,141,0,16,18,2,1,16,0,0,0,
Taco Charlton,11783,ED,MICHIGAN,12,3,0,100.0,1,0,222,0,0,59.1,66.8,46.1,62.5,70.9,58.6,0,8,0,0,13.0,21.4,3,0,1,118.8,1,3,0,0,0,9,249,249,0,0,15,234,0,0,120,120,0,10,8,1,1,11,0,13,10,13.0
Tyus Bowser,11802,ED,HOUSTON,12,1,0,80.0,0,0,182,0,0,56.0,60.6,49.9,59.6,64.9,32.3,0,12,0,0,13.0,40.0,6,0,1,92.5,4,2,0,146,0,57,326,164,0,1,149,14,0,162,127,142,16,7,8,0,5,14,0,31,38,7.8
Ryan Anderson,11804,ED,ALABAMA,12,8,0,100.0,0,0,103,1,0,73.1,84.2,80.1,71.6,85.2,76.1,4,14,0,0,27.0,7.7,2,0,0,118.8,1,3,0,71,0,15,262,191,0,0,42,149,0,71,141,106,0,19,16,4,1,21,0,27,12,27.0
DeMarcus Walker,11806,ED,FLORIDA ST,12,3,0,100.0,1,1,167,0,0,83.8,67.3,51.1,55.8,71.7,56.7,8,15,0,0,7.0,20.5,8,0,2,95.8,1,1,0,116,0,12,585,467,0,0,303,164,0,118,279,294,2,20,28,5,1,24,0,7,5,7.0
Dawuane Smoot,11823,ED,ILLINOIS,12,6,0,100.0,0,0,187,0,0,52.3,70.0,82.1,67.5,70.7,51.7,7,11,0,0,19.0,22.2,8,0,0,147.9,2,3,0,77,0,9,449,369,0,9,63,297,0,80,189,251,3,23,22,3,2,21,1,20,18,10.0
Jordan Willis,11828,ED,KANSAS ST,12,1,1,,0,0,199,0,0,53.9,56.2,86.0,62.1,51.3,43.1,6,23,0,0,,25.0,4,0,0,0.0,0,6,0,12,0,27,636,624,11,118,42,453,0,12,352,257,0,12,11,2,0,35,0,0,0,
Daeshon Hall,11832,ED,TEXAS A&M,12,8,0,100.0,0,0,312,0,0,61.4,65.9,82.9,65.2,62.8,65.0,4,15,0,0,7.0,13.6,3,0,0,95.8,1,3,0,25,0,7,386,361,0,8,90,263,0,25,206,173,0,9,11,1,1,22,0,7,1,7.0
Tim Williams,11833,ED,ALABAMA,9,2,0,,0,0,103,0,0,60.0,77.1,74.7,75.2,65.1,57.6,1,9,0,0,,20.0,1,0,0,0.0,0,1,0,1,0,0,55,54,0,0,3,51,0,1,45,10,0,2,2,0,0,11,0,0,0,
Tarell Basham,11835,ED,OHIO,12,1,1,50.0,0,1,259,0,0,65.1,71.8,45.1,66.6,75.2,62.9,3,30,0,0,8.0,13.6,3,0,2,60.4,1,5,0,15,0,42,495,478,0,0,110,368,0,17,273,180,2,14,18,2,2,38,0,8,5,8.0
Trey Hendrickson,11858,ED,FAU,12,2,0,,0,1,165,0,0,61.1,61.8,45.7,70.0,53.1,69.9,10,11,0,0,,13.0,3,0,2,0.0,0,5,0,26,0,0,486,460,0,0,32,428,0,26,261,225,0,19,18,3,0,26,0,0,0,
Vince Biegel,11863,ED,WISCONSIN,12,4,0,100.0,0,2,349,2,0,73.9,75.9,74.1,77.1,69.1,90.0,9,17,0,0,52.0,4.3,2,0,1,118.8,5,7,0,36,0,104,591,543,0,0,501,42,0,48,198,289,12,36,40,9,5,33,0,73,61,14.6
Deatrich Wise Jr.,11886,ED,ARKANSAS,9,1,0,100.0,0,0,111,0,0,62.4,61.9,79.5,59.3,60.4,46.7,3,4,0,0,4.0,22.2,2,0,0,83.3,1,2,0,0,0,1,188,188,0,8,2,178,0,0,109,78,0,8,6,1,1,9,0,4,9,4.0
Pita Taumoepenu,11957,ED,UTAH,12,1,0,100.0,0,0,328,0,0,61.3,77.4,19.9,79.8,67.9,73.5,2,7,0,0,11.0,0.0,0,0,1,102.1,2,6,0,31,0,5,134,100,0,0,20,80,0,34,89,40,3,6,6,0,2,15,0,17,9,8.5
Ifeadi Odenigbo,11975,ED,NWESTERN,12,2,0,100.0,0,3,256,1,0,63.2,80.1,8.0,86.5,65.9,80.4,12,26,0,0,9.0,0.0,0,0,3,104.2,1,3,0,0,0,6,312,312,0,0,57,255,0,0,213,93,0,8,5,0,1,41,0,9,6,9.0
Isaac Rochell,11980,ED,NOTRE DAME,12,5,3,,0,0,258,1,0,60.6,58.2,85.3,55.4,59.0,44.8,4,16,0,0,,22.5,9,0,0,0.0,0,3,0,5,0,1,740,735,88,51,72,524,0,5,392,347,0,24,26,6,0,23,0,0,0,
Josh Carraway,11982,ED,TCU,12,6,2,,0,1,305,1,0,68.7,78.4,83.0,87.7,62.3,72.8,7,18,1,1,,10.0,2,0,0,0.0,0,4,0,104,0,66,433,329,0,0,206,123,0,104,177,190,0,11,12,2,0,29,0,0,0,
Elijah Lee,11987,ED,KANSAS ST,12,1,1,100.0,0,1,199,0,0,55.1,68.5,79.2,66.5,76.7,54.1,1,8,0,0,11.0,23.1,3,0,0,112.5,2,4,0,42,0,23,165,123,0,0,3,120,0,42,114,28,0,10,9,0,2,13,0,22,9,11.0
Keion Adams,12003,ED,W MICHIGAN,12,3,1,100.0,0,0,347,0,0,58.6,61.6,81.3,57.0,67.7,81.3,2,8,0,0,11.0,0.0,0,0,0,112.5,1,1,0,33,0,35,337,304,16,2,21,265,0,33,196,106,0,7,9,2,1,11,0,11,1,11.0
Sione Takitaki,12666,ED,BYU,10,1,0,33.3,1,1,128,1,0,71.8,86.4,11.8,83.7,82.1,81.7,4,7,0,0,5.0,16.7,1,0,1,42.4,1,3,0,44,0,23,109,65,0,0,65,0,0,44,68,18,0,6,4,1,3,14,0,5,0,5.0
Trevon Young,18413,ED,LOUISVILLE,6,0,0,,0,0,210,0,0,60.3,59.4,0.0,59.8,64.8,48.1,1,3,0,0,,25.0,1,0,1,0.0,0,1,0,38,0,2,70,32,0,0,16,16,0,38,46,22,0,2,3,0,0,5,0,0,0,
Trent Taylor,18463,ED,IOWA STATE,12,8,0,,0,0,193,0,0,63.2,68.5,81.7,59.7,71.5,69.5,2,16,0,0,,9.3,4,0,0,0.0,0,2,0,1,0,8,517,516,1,0,65,450,0,1,260,249,0,21,31,3,0,20,0,0,0,
Kemoko Turay,21702,ED,RUTGERS,12,4,0,50.0,0,0,278,0,0,62.8,79.4,51.2,87.5,75.6,65.2,5,21,0,0,1.0,22.7,5,0,1,56.3,1,8,0,108,0,101,304,196,0,0,168,28,0,108,98,105,0,18,13,1,2,34,0,1,0,1.0
Montez Sweat,27271,ED,MICH STATE,2,0,0,,0,0,223,0,0,,68.3,73.9,60.8,69.9,74.8,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,24,24,0,0,2,22,0,0,15,9,0,2,2,0,0,1,0,0,0,
Jordan Miller,38689,ED,SMU,3,3,0,,0,0,287,0,0,62.3,75.7,78.0,,74.7,80.0,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,2,23,23,0,0,23,0,0,0,0,21,0,2,3,1,0,0,0,0,0,
Duke Ejiofor,39256,ED,WAKE,10,0,0,,0,0,339,0,0,86.9,59.4,51.1,57.4,53.9,80.1,2,6,0,0,,11.1,1,0,1,0.0,0,2,0,0,0,4,279,279,33,7,12,227,0,0,178,97,0,6,8,0,0,10,0,0,0,
Anthony Brown,39741,ED,ARKANSAS,4,0,0,,0,0,111,0,0,,57.8,76.1,52.3,66.5,29.2,2,3,0,0,,50.0,1,0,0,0.0,0,0,0,0,0,0,74,74,0,1,7,66,0,0,52,22,0,1,1,1,0,5,0,0,0,
Rick Leonard,44802,ED,FLORIDA ST,2,0,0,,0,0,167,0,0,,54.0,73.0,58.3,54.2,,0,0,0,0,,,0,0,0,0.0,0,0,0,1,0,0,20,19,0,0,3,16,0,1,6,14,0,0,0,0,0,0,0,0,0,
Da'Shawn Hand,48386,ED,ALABAMA,8,2,0,,0,0,103,0,0,60.0,57.8,78.0,62.0,50.9,76.5,1,2,0,0,,0.0,0,0,0,0.0,0,2,0,1,0,1,74,73,0,8,9,56,0,1,53,20,0,3,1,0,0,5,0,0,0,
Jalyn Holmes,48400,ED,OHIO STATE,7,0,0,,0,0,260,0,0,60.2,68.7,4.0,61.1,75.4,78.9,0,5,0,0,,0.0,0,0,1,0.0,0,0,0,1,0,3,76,75,0,0,6,69,0,1,37,36,0,8,9,2,0,5,0,0,0,
Kentavius Street,48404,ED,NC STATE,11,3,0,,0,0,248,0,0,63.9,63.8,48.2,56.6,66.9,83.2,1,6,0,0,,0.0,0,0,1,0.0,0,0,0,13,0,1,265,252,0,0,68,184,0,13,107,157,0,5,14,1,0,7,0,0,0,
Tyquan Lewis,48475,ED,OHIO STATE,12,2,0,0.0,0,0,260,0,0,57.6,68.3,78.2,60.8,75.6,78.5,0,4,0,0,,25.0,2,0,0,39.6,0,1,0,0,0,7,152,152,0,0,11,141,0,0,85,60,0,4,4,2,1,5,0,0,0,
Noah Brown,48496,ED,NEW MEX ST,4,6,0,,0,0,242,0,0,60.0,58.1,80.5,50.7,61.9,68.1,0,0,0,0,,9.1,1,0,0,0.0,0,2,0,0,0,1,166,166,0,0,5,161,0,0,60,105,0,4,4,0,0,2,0,0,0,
Justin Hollins,48498,ED,OREGON,8,1,0,80.0,0,0,264,1,0,68.8,72.7,83.1,53.0,81.8,77.0,0,2,0,0,13.0,0.0,0,0,0,90.8,4,0,0,3,0,29,77,60,0,0,59,1,0,17,17,31,14,2,2,1,5,2,0,29,18,7.3
Chad Thomas,48565,ED,MIAMI FL,11,1,0,,0,0,220,0,0,,54.3,43.3,53.3,59.3,32.1,1,6,0,0,,28.6,2,0,1,0.0,0,0,0,0,0,0,210,210,0,3,69,138,0,0,129,81,0,4,4,0,0,7,0,0,0,
Ade Aruna,48606,ED,TULANE,7,0,0,,0,0,319,0,0,,62.3,19.1,64.7,62.0,77.5,0,4,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,106,106,0,1,26,79,0,0,59,47,0,3,6,0,0,4,0,0,0,
Michael Dogbe,48850,ED,TEMPLE,2,0,0,,0,0,306,0,0,,67.1,73.0,60.2,67.6,74.8,1,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,0,19,19,0,0,6,13,0,0,9,10,0,2,3,0,0,1,0,0,0,
Genard Avery,49699,ED,MEMPHIS,11,3,0,55.6,0,0,218,0,0,54.4,75.3,83.9,78.9,81.7,76.0,3,7,0,0,19.0,6.7,1,1,0,78.5,5,5,0,59,0,67,199,140,0,0,140,0,0,59,66,66,0,14,11,1,9,15,0,65,14,13.0
Ryan Connelly,49840,ED,WISCONSIN,1,0,0,,0,0,349,0,0,60.6,62.5,71.4,59.6,61.4,,0,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,7,4,0,0,4,0,1,3,1,4,0,0,0,0,0,0,0,0,0,
Peter Kalambayi,50089,ED,STANFORD,12,5,1,60.0,0,0,300,0,0,75.6,71.5,61.0,65.8,68.6,59.5,2,14,0,1,8.0,16.7,4,0,1,25.0,3,5,0,105,3,82,414,281,0,0,252,29,0,133,168,164,25,16,15,3,5,21,0,6,22,2.0
Lorenzo Carter,50126,ED,GEORGIA,12,7,0,100.0,0,0,173,1,0,58.2,55.5,27.7,59.9,55.4,76.6,3,7,0,0,10.0,7.4,2,0,2,108.3,1,3,0,102,0,27,326,223,0,1,185,37,0,103,121,178,1,14,18,3,1,13,0,10,4,10.0
Jacob Martin,50152,ED,TEMPLE,12,1,0,50.0,0,0,306,1,0,61.7,61.4,56.1,54.2,67.6,30.8,0,7,0,0,9.0,33.3,4,0,1,62.5,1,0,0,3,0,15,311,305,0,0,134,171,0,6,148,148,3,6,7,1,2,7,0,9,6,9.0
Rashaan Evans,50213,ED,ALABAMA,7,0,0,,0,0,103,0,0,,68.0,74.7,72.4,48.8,22.9,1,6,0,0,,100.0,3,0,0,0.0,0,1,0,2,0,0,47,45,0,0,3,42,0,2,41,6,0,1,0,0,0,8,0,0,0,
Marcus Davenport,50291,ED,UTSA,12,3,0,,0,0,331,0,0,63.5,61.5,31.3,65.7,53.0,64.4,3,5,0,0,,10.0,1,0,1,0.0,0,3,0,7,0,16,158,151,0,0,72,79,0,7,72,70,0,8,6,0,0,11,0,0,0,
Joey Bosa,10637,ED,OHIO STATE,11,2,1,50.0,0,0,260,0,0,67.4,90.3,7.2,90.5,86.9,64.1,21,42,0,1,2.0,15.6,7,1,7,16.7,1,7,0,2,0,18,659,657,0,17,583,57,0,2,341,300,0,37,36,11,2,70,0,2,4,2.0
Leonard Floyd,10643,ED,GEORGIA,12,12,0,70.6,0,0,173,1,1,66.0,85.2,52.9,91.0,78.4,68.4,7,25,0,0,24.0,14.7,11,1,3,84.7,12,4,0,199,0,133,627,397,0,0,397,0,0,230,160,334,31,36,52,6,17,36,0,97,54,8.1
Shaq Lawson,10653,ED,CLEMSON,12,7,0,50.0,1,0,140,0,0,72.3,78.9,22.5,73.9,81.9,86.0,10,19,0,0,8.0,2.9,1,0,5,60.4,1,9,0,2,0,27,610,607,0,3,569,35,0,3,304,279,1,30,26,9,2,38,0,8,1,8.0
Emmanuel Ogbah,10666,ED,OKLA STATE,12,10,1,,0,2,262,2,1,69.1,78.4,88.3,83.7,64.0,72.3,14,44,0,0,,10.9,5,0,0,0.0,0,12,0,2,0,11,715,711,0,16,559,136,0,4,386,318,2,33,31,3,0,70,0,0,0,
Kevin Dodd,10667,ED,CLEMSON,12,10,0,100.0,0,0,140,2,0,76.2,79.9,88.4,69.5,79.3,81.9,6,30,0,0,2.0,11.6,5,0,0,79.2,2,7,0,1,1,23,600,595,0,7,557,31,0,5,311,266,3,32,28,6,2,43,0,0,3,0.0
Kamalei Correa,10676,ED,BOISE ST,12,5,0,50.0,0,2,120,0,0,85.0,76.9,35.5,80.4,62.7,68.5,11,16,0,0,17.0,15.4,4,1,3,57.6,3,6,0,71,10,84,595,484,0,3,404,77,0,111,235,276,30,19,17,4,6,33,0,20,21,6.7
Jihad Ward,10678,ED,ILLINOIS,12,8,1,,0,0,187,1,0,65.5,66.0,48.1,59.4,69.0,73.3,6,16,0,0,,13.8,8,0,3,0.0,0,3,0,5,0,0,695,690,0,191,467,32,0,5,344,351,0,30,42,3,0,25,0,0,0,
Carl Nassib,10699,ED,PENN STATE,12,5,0,100.0,1,6,266,0,0,64.4,87.2,50.8,91.1,73.2,70.3,9,29,0,1,10.0,17.1,7,0,2,56.3,2,15,0,0,0,18,501,501,0,3,412,86,0,0,229,254,0,36,29,5,2,53,0,14,12,7.0
Yannick Ngakoue,10703,ED,MARYLAND,12,6,1,,0,1,215,0,0,53.9,66.0,41.8,82.2,52.6,70.8,10,34,0,0,,15.4,4,0,4,0.0,0,13,0,7,0,18,768,761,0,3,702,56,0,7,376,374,0,24,16,1,0,57,0,0,0,
Shilique Calhoun,10709,ED,MICH STATE,12,4,2,25.0,1,0,223,0,0,65.7,73.7,0.0,85.4,64.5,51.1,14,41,0,0,-3.0,30.8,12,1,11,39.6,1,9,0,1,0,3,782,780,0,4,750,26,0,2,446,333,1,26,23,3,4,64,0,-3,0,-3.0
Jordan Jenkins,10717,ED,GEORGIA,11,10,0,100.0,0,2,173,0,0,65.6,79.3,88.3,73.1,77.8,77.7,5,17,0,0,23.0,12.7,7,0,1,118.8,1,4,0,11,0,21,462,446,0,20,362,64,0,16,179,262,5,31,38,7,1,26,0,23,16,23.0
Kyler Fackrell,10722,ED,UTAH ST,12,8,1,100.0,0,2,329,5,0,74.1,79.3,78.7,90.1,69.3,65.0,11,25,0,0,29.0,14.9,10,0,1,126.3,13,4,0,99,1,169,812,667,0,0,617,50,0,145,180,463,45,37,49,8,13,40,1,106,43,8.2
Joe Schobert,10733,ED,WISCONSIN,12,8,0,61.5,0,4,349,1,0,74.6,89.5,74.4,91.4,84.2,68.4,13,28,0,1,18.0,22.0,13,2,1,36.1,8,9,0,68,0,166,614,486,0,0,485,1,0,128,173,275,60,36,38,4,13,50,0,46,46,5.8
Dean Lowry,10771,ED,NWESTERN,12,9,7,0.0,0,0,256,1,0,65.9,80.8,43.6,76.5,81.3,83.5,3,35,0,1,,7.1,3,0,3,0.0,0,4,0,1,0,21,656,655,36,165,357,97,0,1,387,248,0,29,30,9,1,42,0,0,0,
Devante Bond,10817,ED,OKLAHOMA,8,4,1,60.0,0,1,261,0,0,71.8,79.4,88.8,77.1,76.3,86.2,3,8,0,0,11.0,2.9,1,1,1,73.8,3,2,0,21,0,72,350,310,0,0,310,0,0,40,92,186,19,21,29,4,5,13,0,26,7,8.7
Dadi Nicolas,10837,ED,VA TECH,12,12,3,100.0,0,1,337,2,0,67.9,70.3,43.9,82.6,58.9,81.1,10,31,0,0,16.0,15.9,7,0,4,118.8,1,2,0,6,0,13,683,676,0,114,465,97,0,7,292,378,1,22,25,4,1,43,0,16,2,16.0
Travis Feeney,10854,ED,WASHINGTON,12,6,1,88.9,1,2,340,1,0,60.2,71.9,9.2,80.5,71.8,74.3,8,21,0,0,13.0,10.4,5,1,5,126.9,8,7,0,8,1,102,515,486,0,0,486,0,0,29,181,232,20,32,37,9,9,36,1,50,31,6.3
Aaron Wallace,10856,ED,UCLA,12,19,0,60.0,0,0,324,0,0,53.0,69.1,72.2,72.7,68.1,86.4,3,15,0,0,19.0,8.0,4,0,1,87.9,3,8,0,59,0,59,547,457,0,1,443,13,0,90,202,286,31,21,27,4,5,26,0,43,26,14.3
Stephen Weatherly,10861,ED,VANDERBILT,12,11,1,66.7,0,2,333,2,0,62.0,68.2,49.6,63.5,72.8,70.4,6,31,0,0,11.0,9.8,5,1,3,72.2,4,4,0,112,0,123,753,625,1,7,611,6,0,128,281,349,16,27,35,6,6,41,0,21,23,5.3
Alex McCalister,10874,ED,FLORIDA,9,5,0,100.0,0,1,163,2,0,55.9,68.4,85.9,71.7,62.0,73.6,7,13,0,0,13.0,13.3,2,0,0,110.4,2,7,0,5,0,10,353,348,0,1,322,25,0,5,187,156,0,13,8,0,2,27,0,21,11,10.5
Myles Garrett,11756,ED,TEXAS A&M,12,7,2,0.0,0,4,312,0,0,69.8,90.6,88.4,92.0,75.4,87.3,10,18,0,1,,2.3,1,1,0,0.0,0,10,0,0,0,7,577,576,0,27,503,46,0,1,273,297,1,35,36,7,1,38,0,0,0,
Haason Reddick,11768,ED,TEMPLE,12,6,0,66.7,1,1,306,0,0,77.8,76.3,69.6,75.9,66.3,47.8,18,15,0,0,13.0,22.2,10,1,1,75.7,4,7,0,15,0,33,473,450,0,3,426,21,0,23,275,165,8,26,29,8,6,40,0,26,15,6.5
Derek Barnett,11769,ED,TENNESSEE,12,11,0,66.7,0,0,307,1,0,64.5,81.9,35.1,88.4,71.5,77.3,10,38,0,0,11.0,10.9,6,0,4,77.1,2,9,1,6,0,12,689,683,0,13,598,72,0,6,368,309,0,34,38,4,3,57,0,14,15,7.0
Charles Harris,11777,ED,MISSOURI,12,8,2,83.3,0,3,229,0,0,62.5,81.1,89.2,83.3,72.8,66.5,14,33,0,0,35.0,18.0,11,0,0,110.4,5,7,0,1,0,21,707,705,0,31,605,69,0,2,347,339,1,40,42,9,6,54,0,63,55,12.6
Taco Charlton,11783,ED,MICHIGAN,12,6,0,,0,1,222,0,0,,79.3,38.5,80.2,73.9,75.1,8,24,0,0,,20.0,6,0,2,0.0,0,6,0,1,0,0,349,348,0,11,268,69,0,1,212,137,0,20,18,3,0,38,0,0,0,
Tyus Bowser,11802,ED,HOUSTON,12,11,1,76.5,0,2,182,2,0,60.8,64.7,80.1,73.7,58.7,63.9,5,21,0,0,29.0,17.4,8,1,1,108.9,13,5,0,113,0,278,817,648,0,3,636,9,0,169,181,358,56,15,27,1,17,31,1,96,47,7.4
