player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Marcus Epps,51391,S,WYOMING,12,10,0,46.7,0,1,351,0,0,72.6,81.8,87.2,65.6,90.7,71.1,0,0,0,3,33.0,11.4,8,4,0,30.3,7,1,0,174,4,322,794,12,0,0,12,0,483,782,8,464,119,13,52,3,15,1,0,104,41,14.9
Jaylinn Hawkins,51423,S,CAL,11,8,0,76.9,0,1,130,0,0,67.8,66.9,88.7,58.6,62.8,74.8,1,2,0,1,33.0,10.2,5,0,1,100.8,20,0,0,115,3,302,595,25,0,0,25,0,267,570,12,281,185,12,36,2,26,3,1,236,113,11.8
Jaquan Johnson,51433,S,MIAMI FL,11,13,0,56.0,0,2,220,2,0,89.1,90.1,87.3,57.2,86.0,88.9,1,3,1,4,33.0,8.1,7,3,0,41.3,14,1,0,149,0,406,754,4,0,0,4,0,527,750,28,320,73,20,66,2,25,5,0,193,107,13.8
Xavier McKinney,55775,S,ALABAMA,8,3,0,0.0,0,0,103,0,0,69.8,69.9,78.6,59.6,67.7,61.9,0,0,0,0,,20.0,2,0,0,39.6,0,0,0,14,0,51,97,0,0,0,0,0,66,97,1,45,17,1,5,1,1,0,0,0,0,
Geno Stone,55967,S,IOWA,3,3,0,28.6,0,0,192,0,0,85.2,84.3,78.4,60.0,72.2,86.1,0,0,0,1,2.0,0.0,0,0,0,0.0,2,0,0,4,0,45,67,0,0,0,0,0,60,67,1,21,2,1,5,0,7,0,0,-3,0,-1.5
Marquise Blair,56263,S,UTAH,9,4,0,76.9,0,0,328,1,1,68.6,73.0,26.5,57.0,82.5,60.8,2,4,0,0,52.0,19.6,11,2,1,135.1,10,0,0,96,4,171,367,14,0,0,14,0,208,353,15,181,45,20,41,2,13,6,1,135,77,13.5
Grant Delpit,60685,S,LSU,12,13,0,67.6,0,0,211,0,0,64.8,71.9,88.6,55.7,85.3,58.9,0,1,0,1,67.0,12.5,7,6,0,114.8,23,0,0,144,4,370,669,2,0,0,2,0,312,667,5,294,207,15,36,3,34,1,2,400,161,17.4
Deionte Thompson,25444,S,ALABAMA,12,19,0,50.0,0,2,103,1,0,89.9,90.2,50.7,64.4,78.0,77.3,0,0,0,2,47.0,12.5,9,5,2,69.5,16,1,0,149,6,399,700,3,0,0,3,0,487,697,6,295,55,12,44,3,32,1,3,158,99,9.9
Johnathan Abram,34646,S,MISS STATE,12,23,0,56.4,0,1,227,1,0,76.8,80.3,55.1,80.9,77.6,81.9,6,8,0,2,25.0,10.3,9,1,2,43.2,22,2,0,194,3,354,719,28,0,0,28,0,213,691,47,318,281,19,55,5,39,16,0,145,82,6.6
Tanner Muse,35997,S,CLEMSON,12,8,0,50.0,0,1,140,0,0,79.6,86.0,85.1,89.6,86.5,81.7,2,1,0,2,67.0,7.1,3,3,1,53.5,10,3,0,279,19,275,525,7,0,0,7,0,146,518,14,236,74,19,31,0,20,6,1,157,103,15.7
Alohi Gilman,41662,S,NOTRE DAME,12,16,0,61.5,0,3,258,0,0,91.4,91.6,57.4,62.8,86.2,91.2,2,3,0,2,21.0,5.1,4,1,2,69.7,16,0,0,270,9,467,846,10,0,0,10,0,428,836,31,348,128,26,59,1,26,5,2,142,57,8.9
K'Von Wallace,42467,S,CLEMSON,12,2,0,62.8,0,1,140,0,0,73.9,74.7,0.0,67.8,78.0,74.8,0,1,0,1,75.0,11.4,5,2,2,103.8,27,0,0,182,3,289,521,7,0,0,7,0,152,514,4,228,176,15,37,2,43,1,2,450,212,16.7
Antoine Winfield Jr.,42475,S,MINNESOTA,4,4,0,75.0,0,0,225,1,0,73.4,71.7,81.8,,63.5,79.1,0,0,0,1,19.0,6.3,1,0,0,97.4,6,0,0,59,1,128,189,3,0,0,3,0,62,186,0,61,63,1,11,0,8,0,1,63,10,10.5
Daniel Thomas,42544,S,AUBURN,12,12,0,59.1,0,1,115,1,0,86.1,84.2,20.5,70.5,80.7,83.5,3,3,1,2,51.0,8.3,6,2,2,70.1,13,0,0,247,4,408,772,14,0,0,14,0,382,758,16,348,123,13,54,0,22,6,1,219,93,16.8
Brandon Jones,43049,S,TEXAS,8,9,0,67.9,0,0,311,1,0,51.2,60.9,40.8,75.5,78.3,70.0,3,2,0,2,53.0,14.7,11,0,1,78.7,19,0,0,102,1,292,540,1,0,0,1,0,331,539,13,235,105,18,55,4,28,5,1,255,80,13.4
Vernon Scott,43076,S,TCU,10,3,0,42.1,0,0,305,0,0,68.9,72.6,19.3,58.4,80.5,77.7,0,0,0,0,38.0,9.7,3,3,2,96.8,8,0,0,126,6,170,338,2,0,0,2,0,163,336,2,166,40,6,25,0,19,0,2,112,54,14.0
Braden Smith,43298,S,WYOMING,7,0,0,,0,0,351,0,0,58.2,61.6,78.0,60.0,69.1,27.0,0,0,0,0,,50.0,2,0,0,0.0,0,0,0,10,0,37,64,1,0,0,1,0,49,63,1,26,3,1,2,0,0,0,0,0,0,
Josh Metellus,43395,S,MICHIGAN,11,5,0,37.8,1,0,222,0,0,76.7,75.1,0.0,57.8,77.0,79.3,0,0,1,3,36.0,9.8,4,4,6,25.7,14,0,0,126,11,306,567,15,0,0,15,0,178,552,4,257,236,11,32,4,37,0,1,150,70,10.7
Terrell Burgess,45255,S,UTAH,8,2,0,44.4,0,0,328,0,0,71.2,72.3,81.5,58.0,74.7,77.3,0,2,0,0,23.0,6.3,1,3,0,99.3,4,0,0,80,6,119,211,16,0,0,16,0,28,195,13,79,81,6,13,0,9,2,1,50,8,12.5
Jordan Fuller,45326,S,OHIO STATE,11,6,0,58.8,0,0,260,1,0,72.6,71.7,14.0,56.3,73.0,76.4,1,1,0,1,41.0,12.5,9,4,3,70.2,20,0,0,232,10,402,683,2,0,0,2,0,231,681,6,275,207,12,57,2,34,2,0,256,96,12.8
Nick Scott,49012,S,PENN STATE,12,16,0,50.0,0,0,266,0,0,66.7,71.1,88.9,59.7,77.4,79.4,1,0,0,3,22.0,9.7,6,0,0,37.8,14,0,0,271,5,432,817,12,0,0,12,0,332,805,12,373,195,8,40,0,28,1,1,146,55,10.4
Saquan Hampton,49037,S,RUTGERS,12,9,0,48.3,2,0,278,1,0,81.6,75.5,55.9,57.8,61.5,61.7,0,0,0,3,32.0,17.3,13,9,4,45.7,29,0,0,233,6,396,796,4,0,0,4,0,276,792,2,398,276,15,53,2,60,0,0,348,105,12.0
Marvell Tell III,49217,S,USC,10,10,0,60.5,0,1,326,0,0,72.6,68.0,56.4,50.0,62.8,57.2,2,5,0,1,33.0,18.1,13,4,1,74.9,23,0,0,174,2,393,750,36,0,0,36,0,408,714,29,328,129,21,49,1,38,7,1,224,82,9.7
Donovan Wilson,49408,S,TEXAS A&M,12,14,0,76.9,0,1,312,0,0,74.0,75.4,0.0,76.5,81.4,74.5,0,3,0,2,64.0,14.3,10,1,3,118.6,20,2,0,138,0,365,612,3,0,0,3,0,361,609,11,236,110,15,46,2,26,5,5,280,138,14.0
Ashtyn Davis,49560,S,CAL,12,7,0,59.1,1,0,130,1,0,89.3,89.7,53.8,58.0,82.0,83.3,0,1,1,4,46.0,8.9,5,5,1,84.1,13,0,0,133,4,388,730,20,0,0,20,0,497,710,17,325,74,11,44,1,22,1,3,173,112,13.3
Juan Thornhill,50426,S,VIRGINIA,12,18,0,45.0,0,0,335,0,0,76.0,81.4,52.9,75.6,85.2,86.1,1,1,0,5,54.0,7.3,7,5,1,55.3,18,0,0,382,0,363,727,7,0,0,7,0,142,720,13,351,196,27,71,4,40,2,3,291,85,16.2
Sheldrick Redwine,50458,S,MIAMI FL,12,16,0,62.5,0,1,220,1,0,85.7,81.8,52.2,58.9,74.7,74.6,0,4,0,3,45.0,14.1,10,1,2,51.7,15,3,0,122,11,316,690,7,0,0,7,0,314,683,21,353,236,17,45,3,24,7,1,134,59,8.9
Brandon Williams,50459,S,BUFFALO,12,5,0,63.2,0,1,126,1,1,66.4,66.9,48.3,,67.8,65.8,0,0,0,3,75.0,15.8,9,1,1,95.4,24,0,0,166,1,326,630,4,0,0,4,0,203,626,0,304,256,13,43,2,38,0,3,431,135,18.0
Taylor Rapp,51172,S,WASHINGTON,12,14,0,41.2,0,0,340,3,0,89.5,89.4,56.3,68.6,79.0,91.2,0,5,0,2,11.0,3.7,2,4,1,9.3,7,4,0,175,3,408,773,29,0,0,29,0,453,744,35,330,113,15,38,1,17,9,0,48,31,6.9
Mike Edwards,51282,S,KENTUCKY,12,9,0,60.0,0,1,202,1,0,77.3,81.7,89.2,80.5,82.7,69.1,2,4,1,2,49.0,14.7,14,5,1,88.7,27,0,0,154,6,384,749,23,0,0,23,0,239,726,18,347,327,32,72,8,45,6,3,355,140,13.1
Khari Willis,51304,S,MICH STATE,12,13,1,71.7,0,1,223,0,0,80.9,83.0,90.2,70.8,79.8,83.1,0,2,0,2,38.0,9.6,8,3,0,76.8,38,1,0,199,3,510,819,10,0,0,10,0,358,809,14,295,249,21,62,0,53,3,0,391,219,10.3
Will Harris,51336,S,BOSTON COL,12,9,0,64.3,0,0,121,2,0,73.9,74.0,33.8,63.3,75.8,74.2,4,3,0,1,70.0,11.3,8,1,2,97.9,18,0,0,247,1,460,899,30,0,0,30,0,340,869,38,401,281,14,54,1,28,7,1,304,150,16.9
Marcus Epps,51391,S,WYOMING,12,9,0,62.8,0,1,351,0,0,81.3,81.7,57.4,82.0,79.9,85.0,1,2,0,0,26.0,6.3,4,8,1,81.6,27,1,0,175,3,401,770,29,0,0,29,0,281,741,12,357,280,25,51,7,43,4,1,201,84,7.4
Jaylinn Hawkins,51423,S,CAL,12,5,1,37.5,0,0,130,0,0,74.8,71.2,15.9,70.5,63.9,71.9,1,3,0,3,33.0,15.6,5,1,3,21.4,3,0,0,111,3,325,639,34,0,0,34,0,359,605,23,291,130,7,22,3,8,4,0,53,6,17.7
Jaquan Johnson,51433,S,MIAMI FL,10,12,0,81.8,0,1,220,0,0,85.4,87.4,85.3,68.0,85.5,86.5,0,3,0,1,12.0,6.7,5,0,0,49.6,9,0,0,205,4,261,579,21,0,0,21,0,278,558,14,304,71,19,58,2,11,3,0,55,20,6.1
Xavier McKinney,55775,S,ALABAMA,12,11,1,54.3,1,2,103,0,0,77.3,81.7,53.0,89.3,81.0,72.0,1,5,1,2,40.0,13.0,7,4,2,45.5,19,4,0,286,3,373,709,9,0,0,9,0,147,700,33,303,264,16,36,3,35,10,0,185,108,9.7
Kamren Curl,55800,S,ARKANSAS,11,5,0,57.1,0,1,111,0,0,64.2,67.1,87.6,66.7,69.2,54.2,0,1,0,0,60.0,21.3,13,4,0,125.9,16,0,0,158,1,357,722,0,0,0,0,0,401,722,3,362,162,14,43,1,28,1,3,272,107,17.0
Geno Stone,55967,S,IOWA,12,9,0,70.0,0,0,192,0,0,89.7,89.6,87.6,60.0,66.3,71.3,0,1,1,4,10.0,10.9,5,2,0,66.7,7,0,0,80,1,310,504,4,0,0,4,0,359,500,1,193,58,10,32,1,10,1,1,23,7,3.3
Marquise Blair,56263,S,UTAH,12,11,0,50.0,0,1,328,0,0,88.4,78.9,0.0,62.2,68.2,60.4,3,4,0,1,10.0,16.9,10,2,3,56.3,3,0,0,146,5,360,644,49,0,0,49,0,407,595,34,250,35,15,38,2,6,7,1,14,4,4.7
Grant Delpit,60685,S,LSU,12,12,1,48.9,0,1,211,1,0,83.8,84.7,89.6,86.4,75.8,59.2,3,6,0,5,32.0,20.0,16,7,0,54.9,23,4,0,159,5,439,830,47,0,0,47,0,346,783,39,352,272,22,52,3,47,13,4,262,122,11.4
Christian Campbell,34534,S,GA TECH,12,5,0,64.0,0,0,176,0,0,56.0,56.7,88.2,59.7,56.4,53.5,0,1,0,0,35.0,21.6,11,2,2,116.6,16,0,0,159,7,226,532,33,0,0,33,0,118,499,11,295,215,13,35,2,25,1,2,207,121,12.9
L'Jarius Sneed,40588,S,LA TECH,12,13,0,48.9,0,0,208,0,0,72.5,77.1,56.3,66.9,85.3,90.0,0,1,1,3,38.0,5.5,4,2,6,46.2,22,0,0,130,9,434,792,5,0,0,5,0,316,787,6,352,330,15,56,3,45,1,1,256,142,11.6
Alohi Gilman,41662,S,NOTRE DAME,12,11,0,66.7,0,1,258,1,0,72.9,74.9,86.2,58.8,76.6,60.2,1,5,0,1,38.0,18.1,13,1,1,95.1,10,1,0,277,10,332,659,10,0,0,10,0,268,649,29,298,94,23,48,2,15,7,1,155,96,15.5
Chris Moore,42400,S,VIRGINIA,8,6,0,73.7,0,0,335,0,0,59.0,65.5,81.9,57.6,75.8,75.7,0,1,0,0,77.0,9.7,3,2,0,155.2,14,0,0,128,7,131,273,0,0,0,0,0,72,273,3,139,65,9,22,0,19,1,3,301,156,21.5
Isaiah Simmons,42451,S,CLEMSON,12,10,1,68.0,1,2,140,1,0,70.8,80.8,24.4,81.4,89.2,90.2,2,14,0,1,30.0,7.0,5,3,2,94.9,17,7,0,180,6,245,581,103,0,0,103,0,102,478,49,287,190,39,56,8,25,23,2,157,40,9.2
K'Von Wallace,42467,S,CLEMSON,12,7,1,44.4,0,0,140,0,0,82.9,79.0,7.0,68.5,72.6,76.7,4,4,1,2,28.0,10.6,5,4,2,40.2,12,1,0,165,6,221,485,19,0,0,19,0,45,466,31,233,250,14,35,1,27,9,1,127,76,10.6
Antoine Winfield Jr.,42475,S,MINNESOTA,12,11,0,47.4,0,2,225,0,0,89.8,89.2,89.4,82.6,67.2,72.5,1,4,1,7,39.0,14.1,12,1,0,45.4,9,3,0,265,2,369,729,9,0,0,9,0,373,720,18,342,78,22,62,0,19,8,1,118,18,13.1
Daniel Thomas,42544,S,AUBURN,12,11,0,76.0,0,1,115,1,0,75.3,73.0,0.0,56.2,79.9,87.0,0,1,0,0,20.0,6.9,5,0,5,108.3,19,0,0,179,14,361,624,10,0,0,10,0,291,614,15,248,128,16,56,4,25,1,2,97,79,5.1
P.J. Hall,42928,S,TULANE,12,6,0,52.9,0,1,319,0,0,69.2,74.3,16.2,65.1,88.1,90.2,0,1,1,2,55.0,6.5,4,4,4,82.7,27,0,0,123,42,328,649,8,0,0,8,0,210,641,4,317,263,18,52,4,51,1,4,327,193,12.1
Brandon Jones,43049,S,TEXAS,12,9,0,71.9,0,1,311,1,0,76.5,74.3,90.3,64.9,62.3,68.0,3,2,0,2,27.0,14.4,15,4,2,114.5,41,1,0,154,6,470,826,9,0,0,9,0,285,817,27,329,371,21,80,4,57,6,7,377,153,9.2
Vernon Scott,43076,S,TCU,10,5,0,51.4,0,2,305,1,0,84.7,75.9,43.7,67.8,56.5,58.6,0,0,1,1,63.0,17.8,8,7,2,76.6,18,1,0,199,3,296,539,11,0,0,11,0,158,528,4,239,167,8,32,1,35,1,1,286,143,15.9
Braden Smith,43298,S,WYOMING,10,2,0,66.7,0,0,351,0,0,52.6,53.5,83.8,54.9,58.2,40.3,0,0,0,1,75.0,30.0,3,0,0,109.7,6,0,0,14,32,140,215,6,0,0,6,0,121,209,5,70,42,0,5,0,9,0,2,187,148,31.2
Josh Metellus,43395,S,MICHIGAN,12,15,1,59.4,0,0,222,1,0,71.2,77.1,57.6,65.7,83.2,79.8,0,0,0,2,57.0,7.6,5,2,1,101.7,19,0,0,273,26,389,783,44,0,0,44,0,311,739,7,387,129,24,46,4,32,0,4,281,114,14.8
Terrell Burgess,45255,S,UTAH,12,11,0,63.9,0,0,328,1,0,90.2,85.4,85.4,70.7,73.5,79.5,5,10,0,1,26.0,8.8,6,4,0,60.2,23,0,0,238,22,390,654,55,0,0,55,0,111,599,43,221,228,21,51,7,36,15,0,142,71,6.2
Jordan Fuller,45326,S,OHIO STATE,12,8,0,66.7,1,0,260,0,0,88.2,85.7,44.2,,74.8,88.4,0,0,0,2,24.0,5.3,3,4,1,44.4,8,0,0,43,1,344,607,0,0,0,0,0,547,607,0,263,16,4,46,0,12,0,0,76,27,9.5
Julian Blackmon,49434,S,UTAH,11,6,0,64.0,0,1,328,0,0,88.1,87.1,87.9,76.4,77.0,80.5,1,1,1,4,42.0,13.0,7,5,0,62.7,16,1,0,74,12,404,610,4,0,0,4,0,469,606,6,200,51,11,41,2,25,3,1,201,88,12.6
Ashtyn Davis,49560,S,CAL,11,11,0,60.6,0,2,130,2,0,73.8,72.2,53.0,61.1,68.9,75.9,0,1,0,2,45.0,12.3,8,2,2,84.7,20,0,0,120,1,378,672,30,0,0,30,0,408,642,17,277,112,10,46,1,33,1,2,294,139,14.7
Antoine Brooks Jr.,49751,S,MARYLAND,12,16,2,67.3,0,1,215,0,0,66.1,76.5,65.1,73.5,90.8,85.6,2,9,0,1,79.0,9.4,10,2,1,82.8,37,0,0,159,6,395,854,84,0,0,84,0,108,770,55,404,496,35,80,8,55,11,1,345,211,9.3
Jaylinn Hawkins,51423,S,CAL,12,9,0,63.2,0,2,130,0,0,75.7,72.4,89.6,74.2,57.0,59.6,2,2,0,2,22.0,20.0,12,1,0,65.4,24,2,0,124,0,443,766,31,0,0,31,0,398,735,18,305,212,16,39,2,38,6,1,217,116,9.0
Xavier McKinney,55775,S,ALABAMA,12,15,1,61.8,0,4,103,1,0,85.7,86.8,56.5,90.9,81.2,81.9,2,5,1,3,27.0,10.1,9,4,2,75.0,34,2,0,265,4,396,747,34,0,0,34,0,225,713,29,322,218,31,65,3,55,9,3,342,153,10.1
Kamren Curl,55800,S,ARKANSAS,11,13,0,72.2,1,2,111,2,1,89.6,87.6,50.8,77.0,69.2,80.0,1,0,0,2,32.0,10.7,9,2,2,101.4,26,1,0,185,5,360,682,4,0,0,4,0,195,678,5,317,293,22,62,3,36,2,4,218,135,8.4
Geno Stone,55967,S,IOWA,12,10,0,59.4,0,2,192,0,0,79.0,79.4,89.9,72.0,73.7,69.4,2,1,0,1,23.0,15.6,12,2,0,78.0,19,1,0,151,1,438,771,9,0,0,9,0,485,762,5,328,125,18,55,2,32,4,2,143,53,7.5
Grant Delpit,60685,S,LSU,11,10,0,60.0,0,0,211,1,0,63.5,60.6,53.4,62.5,53.5,34.6,1,2,0,2,55.0,29.4,20,4,1,82.7,12,0,0,124,9,373,685,22,0,0,22,0,273,663,31,281,256,18,38,1,20,3,2,177,86,14.8
